Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Saquon BarkleyS. Barkley NYG,11,1,4,1.7,0.9,1.0,0.0
2,,Christian McCaffreyC. McCaffrey CAR,7,1,6,2.4,1.0,2.0,0.0
3,,Alvin KamaraA. Kamara NO,9,1,9,3.0,1.3,3.0,0.0
4,,Ezekiel ElliottE. Elliott DAL,8,1,23,4.5,2.3,4.0,0.0
Tier 2,
5,,David JohnsonD. Johnson ARI,12,1,15,5.4,2.3,5.0,0.0
6,,James ConnerJ. Conner PIT,7,2,18,7.8,2.2,7.0,+1.0
7,,Le'Veon BellL. Bell NYJ,4,5,18,7.9,2.7,6.0,-1.0
8,,Joe MixonJ. Mixon CIN,9,5,17,8.9,2.2,9.0,+1.0
9,,Dalvin CookD. Cook MIN,12,5,18,9.8,2.6,10.0,+1.0
Tier 3,
10,,Nick ChubbN. Chubb CLE,7,1,27,9.9,3.1,11.0,+1.0
11,,Todd GurleyT. Gurley LAR,9,1,22,10.8,3.6,8.0,-3.0
12,,Melvin GordonM. Gordon LAC,12,1,36,14.3,5.9,12.0,0.0
13,,Damien WilliamsD. Williams KC,12,4,25,14.5,3.9,13.0,0.0
14,,Kerryon JohnsonK. Johnson DET,5,4,28,15.0,3.9,15.0,+1.0
15,,Leonard FournetteL. Fournette JAC,10,9,24,15.8,3.6,14.0,-1.0
16,,Devonta FreemanD. Freeman ATL,9,7,26,15.8,3.6,16.0,0.0
17,,Aaron JonesA. Jones GB,11,8,30,16.1,4.0,17.0,0.0
Tier 4,
18,,Marlon MackM. Mack IND,6,9,25,16.8,3.4,18.0,0.0
19,,Josh JacobsJ. Jacobs OAK,6,4,31,19.5,4.5,19.0,0.0
20,,Derrick HenryD. Henry TEN,11,7,38,21.5,3.9,20.0,0.0
21,,Chris CarsonC. Carson SEA,11,14,37,22.6,3.9,24.0,+3.0
22,,Mark IngramM. Ingram BAL,8,11,34,23.1,4.0,22.0,0.0
23,,James WhiteJ. White NE,10,7,39,23.2,5.0,25.0,+2.0
24,,David MontgomeryD. Montgomery CHI,6,4,41,23.7,6.4,26.0,+2.0
25,,Phillip LindsayP. Lindsay DEN,10,9,38,25.0,4.2,21.0,-4.0
26,,Sony MichelS. Michel NE,10,9,39,25.4,4.3,23.0,-3.0
Tier 5,
27,,Kenyan DrakeK. Drake MIA,5,10,44,26.5,4.9,28.0,+1.0
28,,Tarik CohenT. Cohen CHI,6,15,44,27.2,4.9,27.0,-1.0
29,,Tevin ColemanT. Coleman SF,4,18,45,28.8,5.1,30.0,+1.0
30,,Lamar MillerL. Miller HOU,10,19,47,29.0,4.3,29.0,-1.0
31,,Latavius MurrayL. Murray NO,9,14,52,32.5,4.5,37.0,+6.0
32,,Rashaad PennyR. Penny SEA,11,18,50,33.9,4.3,34.0,+2.0
33,,Miles SandersM. Sanders PHI,10,17,70,34.1,8.9,31.0,-2.0
34,,Derrius GuiceD. Guice WAS,10,22,53,34.4,5.1,32.0,-2.0
35,,Austin EkelerA. Ekeler LAC,12,24,54,35.4,5.4,33.0,-2.0
36,,Royce FreemanR. Freeman DEN,10,26,56,37.9,4.3,39.0,+3.0
Tier 6,
37,,Jordan HowardJ. Howard PHI,10,26,64,39.9,6.8,35.0,-2.0
38,,Darrell HendersonD. Henderson LAR,9,25,104,41.0,8.8,36.0,-2.0
39,,Dion LewisD. Lewis TEN,11,27,66,41.5,6.3,48.0,+9.0
40,,LeSean McCoyL. McCoy BUF,6,28,65,42.2,7.6,38.0,-2.0
41,,Nyheim HinesN. Hines IND,6,29,76,43.2,6.1,45.0,+4.0
42,,Matt BreidaM. Breida SF,4,28,74,43.3,7.2,49.0,+7.0
43,,Ronald Jones IIR. Jones TB,7,24,70,44.4,7.7,41.0,-2.0
44,,Duke JohnsonD. Johnson HOU,10,28,67,45.0,8.1,55.0,+11.0
45,,Kalen BallageK. Ballage MIA,5,27,66,46.7,6.9,50.0,+5.0
46,,Peyton BarberP. Barber TB,7,28,73,46.8,8.3,44.0,-2.0
47,,Adrian PetersonA. Peterson WAS,10,32,72,48.4,7.1,52.0,+5.0
48,,Carlos HydeC. Hyde KC,12,29,84,51.3,9.5,43.0,-5.0
49,,Jaylen SamuelsJ. Samuels PIT,7,30,86,50.7,9.5,42.0,-7.0
50,,Ito SmithI. Smith ATL,9,35,81,52.3,8.2,53.0,+3.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Chris ThompsonC. Thompson WAS,10,37,73,52.3,7.3,60.0,+9.0
52,,Damien HarrisD. Harris NE,10,30,86,53.6,11.3,47.0,-5.0
Tier 7,
53,,Jerick McKinnonJ. McKinnon SF,4,30,116,54.6,16.7,46.0,-7.0
54,,Kareem HuntK. Hunt CLE,7,35,80,57.2,7.8,40.0,-14.0
55,,Devin SingletaryD. Singletary BUF,6,23,81,55.0,10.3,51.0,-4.0
56,,C.J. AndersonC. Anderson DET,5,43,81,58.0,7.4,63.0,+7.0
57,,Justin JacksonJ. Jackson LAC,12,30,89,59.4,10.9,58.0,+1.0
58,,Giovani BernardG. Bernard CIN,9,43,80,58.6,6.9,65.0,+7.0
59,,Justice HillJ. Hill BAL,8,35,87,58.8,11.5,56.0,-3.0
60,,Jamaal WilliamsJ. Williams GB,11,37,78,56.8,7.7,62.0,+2.0
61,,Mike DavisM. Davis CHI,6,44,88,60.8,8.4,69.0,+8.0
62,,Jalen RichardJ. Richard OAK,6,40,78,61.9,8.3,61.0,-1.0
63,,Chase EdmondsC. Edmonds ARI,12,41,86,64.2,8.1,75.0,+12.0
64,,Alexander MattisonA. Mattison MIN,12,46,104,63.6,11.6,57.0,-7.0
65,,Rex BurkheadR. Burkhead NE,10,41,92,64.0,8.1,68.0,+3.0
66,,Frank GoreF. Gore BUF,6,48,88,70.1,7.8,72.0,+6.0
67,,Malcolm BrownM. Brown LAR,9,45,109,68.9,10.3,82.0,+15.0
68,,Gus EdwardsG. Edwards BAL,8,40,108,70.1,10.0,73.0,+5.0
69,,T.J. YeldonT. Yeldon BUF,6,41,93,70.4,9.1,67.0,-2.0
70,,Elijah McGuireE. McGuire NYJ,4,43,114,70.4,12.1,86.0,+16.0
Tier 8,
71,,Ryquell ArmsteadR. Armstead JAC,10,47,105,71.3,10.5,74.0,+3.0
72,,Doug MartinD. Martin OAK,6,37,91,73.1,8.7,91.0,+19.0
73,,Kenneth DixonK. Dixon BAL,8,47,116,72.3,12.8,96.0,+23.0
74,,Theo RiddickT. Riddick DEN,10,48,112,72.6,12.1,77.0,+3.0
75,,Tony PollardT. Pollard DAL,8,37,108,65.9,15.2,59.0,-16.0
76,,D'Onta ForemanD. Foreman IND,6,20,139,73.3,21.7,54.0,-22.0
77,,Darwin ThompsonD. Thompson KC,12,42,108,70.3,14.4,64.0,-13.0
78,,Corey ClementC. Clement PHI,10,62,97,79.7,7.1,101.0,+23.0
79,,Benny Snell Jr.B. Snell PIT,7,57,106,79.9,9.2,70.0,-9.0
80,,Ty MontgomeryT. Montgomery NYJ,4,58,105,79.8,10.3,81.0,+1.0
81,,Dexter WilliamsD. Williams GB,11,56,113,78.2,13.4,78.0,-3.0
82,,Alfred BlueA. Blue JAC,10,48,105,83.5,10.4,88.0,+6.0
83,,Jordan WilkinsJ. Wilkins IND,6,69,114,84.9,8.9,103.0,+20.0
84,,Devontae BookerD. Booker DEN,10,61,110,82.9,9.9,114.0,+30.0
85,,Wayne GallmanW. Gallman NYG,11,73,113,87.5,8.8,94.0,+9.0
86,,Josh AdamsJ. Adams PHI,10,31,144,86.2,17.0,126.0,+40.0
87,,Wendell SmallwoodW. Smallwood PHI,10,63,127,86.9,10.7,113.0,+26.0
Tier 9,
88,,Cameron Artis-PayneC. Artis-Payne CAR,7,73,129,95.3,10.9,95.0,+7.0
89,,John KellyJ. Kelly LAR,9,73,128,95.8,13.1,231.0,+142.0
90,,Mike WeberM. Weber DAL,8,65,151,96.0,17.2,83.0,-7.0
91,,Bruce AndersonB. Anderson TB,7,56,130,84.9,14.0,87.0,-4.0
92,,Bilal PowellB. Powell NYJ,4,66,134,94.7,15.4,104.0,+12.0
93,,Qadree OllisonQ. Ollison ATL,9,58,111,86.9,11.8,84.0,-9.0
94,,Trayveon WilliamsT. Williams CIN,9,65,118,93.9,11.4,79.0,-15.0
95,,Spencer WareS. Ware IND,6,60,126,87.3,16.3,100.0,+5.0
96,,Ameer AbdullahA. Abdullah MIN,12,79,158,99.6,15.4,117.0,+21.0
97,,Zach ZennerZ. Zenner DET,5,63,127,98.4,11.8,129.0,+32.0
98,,Myles GaskinM. Gaskin MIA,5,70,114,95.9,8.6,99.0,+1.0
99,,Rod SmithR. Smith NYG,11,69,159,95.8,14.0,247.0,+148.0
100,,Alfred MorrisA. Morris DAL,8,59,160,93.4,23.5,66.0,-34.0
101,,Andre EllingtonA. Ellington TB,7,60,112,90.4,13.6,253.0,+152.0
102,,Jeff WilsonJ. Wilson SF,4,81,152,101.8,15.3,148.0,+46.0
103,,Brian HillB. Hill ATL,9,54,139,85.8,20.4,97.0,-6.0
104,,Darren SprolesD. Sproles PHI,10,65,142,95.0,19.7,76.0,-28.0
105,,Trenton CannonT. Cannon NYJ,4,80,132,101.1,12.1,132.0,+27.0
106,,Rodney AndersonR. Anderson CIN,9,73,148,99.0,13.4,89.0,-17.0
107,,Bryce LoveB. Love WAS,10,71,119,97.2,14.1,93.0,-14.0
108,,Jay AjayiJ. Ajayi FA,,59,128,92.0,16.0,71.0,-37.0
109,,Dontrell HilliardD. Hilliard CLE,7,57,126,84.4,17.8,85.0,-24.0
110,,Jordan ScarlettJ. Scarlett CAR,7,63,136,96.2,18.9,111.0,+1.0
111,,Mark WaltonM. Walton MIA,5,77,131,99.0,11.7,252.0,+141.0
112,,Darrel WilliamsD. Williams KC,12,69,125,98.4,13.6,90.0,-22.0
113,,Damarea CrockettD. Crockett HOU,10,68,119,93.0,17.4,131.0,+18.0
114,,Marcus MurphyM. Murphy BUF,6,91,136,108.7,13.2,213.0,+99.0
Tier 10,
115,,Travis HomerT. Homer SEA,11,53,122,98.5,14.9,142.0,+27.0
116,,Ty JohnsonT. Johnson DET,5,65,113,88.3,16.9,98.0,-18.0
117,,Mike BooneM. Boone MIN,12,77,124,99.1,11.0,246.0,+129.0
118,,Javorius AllenJ. Allen FA,,76,137,103.8,17.0,137.0,+19.0
119,,DeAndre WashingtonD. Washington OAK,6,88,125,105.3,9.8,190.0,+71.0
120,,Kyle JuszczykK. Juszczyk SF,4,72,121,100.7,11.2,116.0,-4.0
121,,Boston ScottB. Scott PHI,10,89,147,114.3,15.2,248.0,+127.0
122,,Raheem MostertR. Mostert SF,4,79,130,109.0,11.8,216.0,+94.0
123,,J.D. McKissicJ. McKissic SEA,11,70,178,111.5,24.0,251.0,+128.0
124,,Karan HigdonK. Higdon HOU,10,87,138,105.8,14.2,145.0,+21.0
125,,Alex BarnesA. Barnes TEN,11,82,140,103.7,17.5,134.0,+9.0
126,,LeGarrette BlountL. Blount FA,,85,132,104.0,15.3,108.0,-18.0
127,,Elijah HolyfieldE. Holyfield CAR,7,80,164,120.4,20.9,92.0,-35.0
128,,Josh FergusonJ. Ferguson HOU,10,58,127,102.8,19.4,249.0,+121.0
129,,Devine OzigboD. Ozigbo NO,9,89,123,110.6,12.8,106.0,-23.0
130,,C.J. ProsiseC. Prosise SEA,11,71,138,111.2,18.0,146.0,+16.0
131,,Benny CunninghamB. Cunningham JAC,10,68,145,106.8,20.4,250.0,+119.0
132,,T.J. LoganT. Logan ARI,12,90,133,117.4,11.0,165.0,+33.0
133,,Paul PerkinsP. Perkins NYG,11,72,147,117.5,16.7,150.0,+17.0
134,,Dwayne WashingtonD. Washington NO,9,105,134,117.4,8.8,225.0,+91.0
135,,Darius JacksonD. Jackson DAL,8,78,142,116.6,20.2,80.0,-55.0
136,,James DevelinJ. Develin NE,10,90,137,113.3,14.2,118.0,-18.0
Tier 11,
137,,Corey GrantC. Grant FA,,89,135,116.1,16.0,207.0,+70.0
138,,Alex CollinsA. Collins FA,,71,179,113.8,32.6,120.0,-18.0
139,,Tavon AustinT. Austin DAL,8,80,150,110.8,22.2,,
140,,Chris IvoryC. Ivory FA,,91,134,103.0,16.2,147.0,+7.0
141,,Detrez NewsomeD. Newsome LAC,12,80,149,122.6,12.9,176.0,+35.0
142,,Samaje PerineS. Perine WAS,10,84,168,120.3,23.6,149.0,+7.0
143,,Kenjon BarnerK. Barner ATL,9,95,143,122.9,13.8,183.0,+40.0
144,,David FluellenD. Fluellen TEN,11,104,140,118.8,10.5,163.0,+19.0
145,,CJ HamC. Ham MIN,12,88,121,103.3,12.3,122.0,-23.0
146,,Elijhaa PennyE. Penny NYG,11,91,143,121.2,15.3,212.0,+66.0
147,,Kenneth FarrowK. Farrow MIA,5,101,151,116.6,18.2,209.0,+62.0
148,,Jacquizz RodgersJ. Rodgers NO,9,88,153,124.7,21.1,174.0,+26.0
149,,Andy JanovichA. Janovich DEN,10,97,134,113.8,14.4,140.0,-9.0
150,,Zach LineZ. Line NO,9,95,110,104.3,6.6,200.0,+50.0
151,,Gregory HowellG. Howell HOU,10,71,126,105.0,24.3,,
152,,Cordarrelle PattersonC. Patterson CHI,6,77,84,80.5,3.5,,
153,,Alex ArmahA. Armah CAR,7,118,148,125.6,11.3,144.0,-9.0
154,,Roc ThomasR. Thomas JAC,10,111,149,127.0,13.3,160.0,+6.0
155,,Dare OgunbowaleD. Ogunbowale TB,7,90,142,111.0,22.4,155.0,0.0
156,,Jeremy McNicholsJ. McNichols TEN,11,92,128,111.3,14.8,230.0,+74.0
157,,Chris Warren IIIC. Warren FA,,104,125,113.7,8.7,,
158,,Anthony ShermanA. Sherman KC,12,105,123,114.0,7.3,119.0,-39.0
159,,Justin DavisJ. Davis LAR,9,115,156,131.4,14.4,186.0,+27.0
160,,Jeremy HillJ. Hill FA,,98,139,115.7,17.2,139.0,-21.0
161,,Thomas RawlsT. Rawls JAC,10,113,161,132.8,15.8,229.0,+68.0
162,,James WilliamsJ. Williams FA,,92,143,117.3,20.8,153.0,-9.0
163,,D.J. FosterD. Foster ARI,12,94,150,119.0,23.3,198.0,+35.0
164,,Patrick DiMarcoP. DiMarco BUF,6,107,135,119.3,11.7,161.0,-3.0
165,,Keith SmithK. Smith OAK,6,100,111,105.5,5.5,194.0,+29.0
166,,D'Ernest JohnsonD. Johnson CLE,7,89,123,106.0,17.0,,
167,,Ricky OrtizR. Ortiz ATL,9,96,119,107.5,11.5,152.0,-15.0
168,,Kapri BibbsK. Bibbs FA,,74,145,109.5,35.5,143.0,-25.0
169,,Shaun WilsonS. Wilson WAS,10,124,127,125.0,1.4,171.0,+2.0
170,,Jonathan WilliamsJ. Williams IND,6,113,133,126.0,9.2,208.0,+38.0
171,,Jamize OlawaleJ. Olawale DAL,8,115,138,126.0,9.4,184.0,+13.0
172,,Kerrith WhyteK. Whyte CHI,6,120,176,139.0,22.0,,
173,,David WilliamsD. Williams DEN,10,101,127,114.0,13.0,219.0,+46.0
174,,Byron MarshallB. Marshall WAS,10,116,141,129.7,10.3,138.0,-36.0
175,,Glenn GronkowskiG. Gronkowski FA,,108,128,118.0,10.0,107.0,-68.0
Tier 12,
176,,Brandon BoldenB. Bolden NE,10,123,154,138.0,12.5,191.0,+15.0
177,,Taquan MizzellT. Mizzell CHI,6,126,149,138.3,8.3,,
178,,Jeremy CoxJ. Cox LAC,12,125,126,125.5,0.5,,
179,,Tra CarsonT. Carson GB,11,121,133,127.0,6.0,166.0,-13.0
180,,Roosevelt NixR. Nix PIT,7,111,147,129.0,18.0,245.0,+65.0
181,,Derek WattD. Watt LAC,12,129,139,134.0,5.0,121.0,-60.0
182,,Trey EdmundsT. Edmunds PIT,7,121,155,142.0,15.0,187.0,+5.0
183,,Elijah HoodE. Hood FA,,125,148,136.5,11.5,199.0,+16.0
184,,De'Angelo HendersonD. Henderson MIN,12,133,140,136.5,3.5,159.0,-25.0
185,,De'Lance TurnerD. Turner BAL,8,133,145,139.0,6.0,214.0,+29.0
186,,Darrin HallD. Hall GB,11,129,167,148.0,19.0,,
187,,Troymaine PopeT. Pope LAC,12,146,163,154.5,8.5,232.0,+45.0
188,,Robert KelleyR. Kelley FA,,152,162,157.0,5.0,,
